INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1_Yes,MSTATUS_z_No,SEX_z_F,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_z_Blue Collar,CAR_USE_Private,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,RED_CAR_yes,REVOKED_Yes,URBANICITY_z_Highly Rural/ Rural
2639,0,0.0,0,41.0,0,6.0,,,40,16500.0,13,0.0,0,0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2641,1,4446.0,0,27.0,1,12.0,22252.0,0.0,33,14070.0,1,0.0,0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2642,0,0.0,1,36.0,3,8.0,26981.0,122302.0,7,14410.0,4,0.0,0,0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2643,1,2115.0,0,48.0,0,9.0,118277.0,0.0,36,17680.0,15,7274.0,3,1,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2644,0,0.0,2,40.0,2,11.0,93310.0,265298.0,48,10830.0,1,45879.0,2,4,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2645,1,3007.0,0,40.0,0,7.0,30631.0,0.0,50,11510.0,4,981.0,3,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2647,0,0.0,0,36.0,0,11.0,127079.0,308335.0,30,33200.0,4,952.0,3,3,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2648,1,3725.0,0,51.0,0,8.0,93709.0,0.0,22,20770.0,6,0.0,0,0,19.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2649,0,0.0,0,33.0,1,8.0,74409.0,243092.0,31,12240.0,4,0.0,0,0,17.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2650,0,0.0,0,56.0,0,10.0,63141.0,,51,1500.0,7,725.0,4,0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2652,0,0.0,0,39.0,0,13.0,96542.0,0.0,6,11150.0,10,0.0,0,0,12.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2653,0,0.0,0,54.0,0,13.0,76049.0,272992.0,43,11190.0,13,0.0,0,0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2654,0,0.0,0,35.0,1,,78163.0,170975.0,9,19020.0,4,0.0,0,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2655,0,0.0,0,57.0,0,13.0,128956.0,0.0,22,20100.0,9,0.0,0,1,16.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2656,0,0.0,1,43.0,2,14.0,12259.0,0.0,29,4250.0,7,0.0,0,0,9.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2657,0,0.0,0,41.0,0,13.0,4130.0,102229.0,51,1500.0,4,0.0,0,0,11.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2658,0,0.0,0,57.0,0,15.0,98323.0,334600.0,21,20920.0,1,0.0,0,0,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2659,0,0.0,0,47.0,0,5.0,88285.0,281686.0,55,15030.0,1,1493.0,1,5,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2662,0,0.0,0,39.0,0,9.0,85600.0,0.0,19,19760.0,13,4948.0,3,6,15.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2663,0,0.0,0,47.0,0,0.0,0.0,94101.0,27,17840.0,6,0.0,0,1,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2664,1,2551.2314512,0,57.0,0,10.0,28617.0,183202.0,40,17850.0,6,8579.0,2,5,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2665,0,0.0,0,45.0,0,0.0,0.0,0.0,9,6000.0,13,698.0,2,3,2.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2666,1,1205.5032185,0,38.0,1,12.0,48793.0,0.0,34,4900.0,4,0.0,0,0,6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
2667,0,0.0,0,35.0,3,14.0,45684.0,173040.0,30,24110.0,9,0.0,0,0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
2669,0,0.0,0,48.0,0,11.0,131063.0,368546.0,36,19410.0,5,0.0,0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2671,1,3748.0,0,25.0,2,12.0,26906.0,0.0,10,4000.0,1,23451.0,2,8,8.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2672,0,0.0,0,53.0,0,13.0,36755.0,0.0,49,10480.0,16,44990.0,1,1,15.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2673,0,0.0,0,35.0,0,0.0,0.0,0.0,8,6330.0,4,6191.0,3,8,8.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2674,0,0.0,0,36.0,2,11.0,33294.0,0.0,26,10070.0,1,0.0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2675,0,0.0,1,39.0,2,12.0,61612.0,219629.0,32,24780.0,4,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2676,0,0.0,0,49.0,0,,24289.0,158421.0,36,8830.0,3,0.0,0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2677,0,0.0,0,44.0,0,12.0,220722.0,583508.0,49,13890.0,6,0.0,0,0,17.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2678,0,0.0,0,50.0,0,6.0,83168.0,324893.0,29,16490.0,1,2740.0,1,1,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2679,0,0.0,0,57.0,0,10.0,297435.0,611328.0,40,34050.0,1,6581.0,2,5,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2682,1,4519.0,0,50.0,0,7.0,72306.0,193868.0,57,14500.0,1,9583.0,1,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2683,0,0.0,0,57.0,0,15.0,78467.0,0.0,45,42690.0,6,3891.0,4,7,14.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2684,0,0.0,0,49.0,0,11.0,154853.0,0.0,40,24670.0,1,0.0,0,0,14.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2685,0,0.0,0,48.0,0,7.0,78931.0,247182.0,5,15550.0,4,0.0,0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2686,1,39728.799094,2,41.0,2,12.0,64957.0,209019.0,47,12100.0,5,6936.0,2,8,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2687,1,18460.845958,0,52.0,0,0.0,0.0,0.0,41,6400.0,1,6966.0,4,5,11.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2688,1,1760.0,1,36.0,1,8.0,90886.0,0.0,46,30790.0,1,11692.0,1,1,17.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2690,1,3993.0,0,46.0,0,7.0,71869.0,246071.0,20,11180.0,17,4839.0,3,7,15.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2691,0,0.0,0,39.0,0,11.0,101105.0,0.0,42,28800.0,6,0.0,0,0,19.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2692,0,0.0,0,28.0,1,11.0,,209361.0,34,14870.0,1,0.0,0,1,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2693,0,0.0,0,47.0,0,14.0,212572.0,525908.0,18,30670.0,6,0.0,0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2697,0,0.0,0,53.0,0,12.0,27337.0,0.0,26,11970.0,8,0.0,0,3,13.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2698,0,0.0,0,51.0,0,15.0,192037.0,469315.0,32,22170.0,10,0.0,0,0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2699,1,2660.0,0,43.0,2,16.0,58158.0,203678.0,24,16400.0,6,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2700,0,0.0,0,49.0,0,14.0,37781.0,167789.0,41,11370.0,7,0.0,0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2701,0,0.0,0,51.0,0,14.0,74713.0,0.0,5,6600.0,11,0.0,0,0,12.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2703,1,8641.3006838,0,67.0,1,14.0,,219318.0,66,12690.0,1,21525.0,2,3,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2705,1,2091.0,0,34.0,1,0.0,0.0,0.0,22,10510.0,4,4422.0,3,9,1.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2706,0,0.0,0,54.0,0,14.0,38768.0,177896.0,28,1500.0,1,6521.0,2,4,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2707,0,0.0,0,37.0,1,15.0,7575.0,0.0,59,6580.0,3,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2710,0,0.0,0,42.0,0,10.0,86596.0,251362.0,32,7570.0,9,0.0,0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2711,0,0.0,0,33.0,1,13.0,19824.0,94883.0,53,4990.0,6,0.0,0,0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2712,0,0.0,0,50.0,0,13.0,79989.0,247773.0,29,25380.0,13,0.0,0,0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2713,0,0.0,0,43.0,0,11.0,39848.0,136304.0,45,5800.0,9,3010.0,5,0,15.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2715,0,0.0,0,46.0,0,12.0,21525.0,113804.0,25,7920.0,1,0.0,0,0,8.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2717,0,0.0,0,53.0,0,11.0,32196.0,151510.0,11,11310.0,3,0.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2718,0,0.0,0,49.0,0,13.0,15492.0,143129.0,39,18950.0,7,0.0,0,2,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2719,0,0.0,0,34.0,3,11.0,91963.0,0.0,40,25410.0,1,3535.0,2,4,8.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2720,0,0.0,2,44.0,2,13.0,74943.0,230439.0,21,10320.0,13,0.0,0,0,14.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2721,0,0.0,0,51.0,0,6.0,28496.0,147825.0,26,17930.0,8,0.0,0,0,,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2722,1,3404.0,0,41.0,0,11.0,,0.0,49,13070.0,6,2932.0,3,7,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2724,0,0.0,0,59.0,0,10.0,52356.0,0.0,84,6740.0,6,4535.0,1,5,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2726,0,0.0,0,46.0,0,10.0,,195459.0,28,12600.0,6,0.0,0,2,7.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2727,0,0.0,0,47.0,0,16.0,131985.0,385981.0,21,19400.0,1,0.0,0,1,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2728,1,4267.0,0,44.0,0,,0.0,0.0,27,5900.0,4,0.0,0,2,11.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2729,0,0.0,0,49.0,0,13.0,276054.0,0.0,61,34070.0,7,4603.0,2,0,17.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2730,1,8812.242627200001,0,37.0,0,10.0,,0.0,21,8360.0,1,17775.0,2,0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
2731,1,2635.0,0,34.0,3,5.0,42025.0,138760.0,38,4900.0,1,0.0,0,0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2732,0,0.0,0,47.0,0,14.0,179696.0,453933.0,37,32300.0,18,0.0,0,0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2733,0,0.0,1,49.0,1,14.0,70588.0,0.0,19,13460.0,11,7079.0,3,2,17.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2734,0,0.0,0,34.0,3,14.0,24554.0,105171.0,5,8770.0,3,3691.0,3,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2735,0,0.0,0,43.0,2,16.0,50308.0,187532.0,21,13380.0,11,0.0,0,0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2736,0,0.0,0,58.0,0,10.0,182598.0,460349.0,24,25560.0,7,0.0,0,0,14.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2737,0,0.0,0,50.0,0,12.0,727.0,0.0,62,18920.0,4,0.0,0,4,12.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2739,0,0.0,0,39.0,3,11.0,49423.0,0.0,53,10340.0,1,0.0,0,0,12.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2740,0,0.0,0,40.0,1,13.0,75128.0,171886.0,50,6980.0,6,0.0,0,1,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2741,1,1941.0,1,37.0,2,13.0,,0.0,62,16790.0,1,17919.0,2,7,,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2742,0,0.0,0,52.0,0,14.0,107636.0,327629.0,68,16820.0,1,0.0,0,0,21.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2743,1,3501.0,0,46.0,0,12.0,24139.0,0.0,41,8510.0,4,0.0,0,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2744,0,0.0,0,34.0,3,12.0,4362.0,0.0,43,6510.0,4,7693.0,2,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2745,0,0.0,0,51.0,0,13.0,109916.0,328686.0,31,6600.0,6,0.0,0,0,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2746,0,0.0,0,53.0,0,15.0,129978.0,332538.0,63,25350.0,1,25777.0,4,1,10.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2747,0,0.0,0,47.0,0,13.0,58273.0,238850.0,33,12030.0,6,0.0,0,1,12.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2748,0,0.0,0,53.0,0,9.0,29429.0,149217.0,33,12770.0,4,0.0,0,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2749,0,0.0,0,42.0,0,11.0,45301.0,188757.0,42,22010.0,1,0.0,0,3,15.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2751,0,0.0,1,36.0,1,13.0,32646.0,173200.0,18,11460.0,4,0.0,0,0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2752,1,4056.0,0,39.0,0,7.0,36141.0,0.0,27,15820.0,1,0.0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2753,0,0.0,0,50.0,0,0.0,0.0,75386.0,23,10350.0,6,8023.0,2,4,22.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2754,1,3846.0,0,47.0,0,12.0,40363.0,,36,11120.0,1,30981.0,2,2,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
2755,0,0.0,0,44.0,0,12.0,115636.0,306166.0,5,27630.0,4,0.0,0,0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2757,1,6787.0,0,38.0,0,15.0,61749.0,138681.0,21,16800.0,6,1191.0,3,2,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2759,1,4715.0,0,48.0,0,13.0,45819.0,161549.0,27,6080.0,6,25622.0,1,4,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2760,1,810.0,1,36.0,2,11.0,33274.0,0.0,46,16780.0,6,3997.0,3,7,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2761,0,0.0,0,38.0,0,10.0,,185558.0,23,27970.0,1,0.0,0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2762,1,3776.0,0,58.0,0,9.0,27917.0,171659.0,52,20410.0,1,0.0,0,3,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2763,0,0.0,0,61.0,0,15.0,43251.0,166632.0,19,13660.0,1,0.0,0,0,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2764,0,0.0,0,42.0,0,10.0,149897.0,0.0,34,13910.0,6,0.0,0,1,10.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2765,1,2597.0,0,39.0,1,0.0,0.0,0.0,15,19470.0,10,0.0,0,2,8.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2768,0,0.0,0,46.0,0,10.0,52703.0,221964.0,6,11370.0,10,0.0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2769,0,0.0,0,29.0,0,,0.0,83783.0,55,12710.0,3,24718.0,2,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2770,0,0.0,0,43.0,2,14.0,54593.0,221267.0,14,11260.0,1,1449.0,2,4,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2772,0,0.0,0,42.0,0,10.0,50484.0,177222.0,24,23760.0,1,0.0,0,3,13.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2773,0,0.0,0,49.0,0,14.0,65786.0,,49,25290.0,6,0.0,0,1,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2774,0,0.0,0,52.0,0,11.0,36700.0,172009.0,12,17610.0,1,0.0,0,3,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2777,0,0.0,0,55.0,0,12.0,50601.0,0.0,54,18480.0,1,36661.0,2,5,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2778,0,0.0,0,44.0,0,11.0,71901.0,,60,5900.0,1,0.0,0,2,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2784,0,0.0,1,63.0,2,17.0,42928.0,203946.0,31,22480.0,6,32671.0,2,6,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2785,0,0.0,2,45.0,2,8.0,170924.0,411363.0,29,24520.0,13,0.0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2786,0,0.0,0,36.0,0,9.0,32537.0,173072.0,37,8990.0,6,0.0,0,0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2787,1,5453.0,1,49.0,1,12.0,128329.0,380183.0,44,23000.0,1,1448.0,2,6,18.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2788,1,3581.0,0,26.0,4,,2226.0,71148.0,51,1720.0,1,0.0,0,3,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2789,0,0.0,0,59.0,0,7.0,94973.0,319369.0,21,7400.0,1,0.0,0,0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2790,1,2843.0,0,46.0,0,6.0,51624.0,209830.0,39,12850.0,1,5863.0,3,4,21.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2791,0,0.0,0,49.0,0,8.0,47174.0,223083.0,22,14380.0,6,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2792,0,0.0,0,35.0,2,14.0,82478.0,273153.0,35,15790.0,1,0.0,0,0,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2793,0,0.0,0,46.0,0,12.0,49654.0,0.0,7,24220.0,1,2088.0,4,6,,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2794,0,0.0,0,42.0,0,10.0,29346.0,141995.0,36,7930.0,6,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2795,1,9117.0,0,27.0,1,11.0,27957.0,0.0,28,3770.0,1,5581.0,3,2,10.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2797,0,0.0,1,40.0,1,9.0,113595.0,338139.0,35,15380.0,4,1935.0,2,1,11.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2799,0,0.0,0,49.0,0,13.0,93885.0,237445.0,26,17380.0,1,0.0,0,1,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2801,0,0.0,0,34.0,0,,7581.0,0.0,50,7560.0,7,0.0,0,4,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2802,0,0.0,1,39.0,1,10.0,92882.0,250484.0,33,14690.0,9,0.0,0,0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2804,0,0.0,0,59.0,0,11.0,122116.0,329256.0,42,19610.0,11,0.0,0,1,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2805,0,0.0,0,48.0,0,11.0,252222.0,0.0,44,38550.0,1,6194.0,3,0,11.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2807,0,0.0,0,43.0,0,9.0,,471638.0,37,26410.0,9,0.0,0,0,14.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2808,1,1379.0,0,45.0,0,12.0,16082.0,,38,9580.0,4,4253.0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2809,0,0.0,0,52.0,0,12.0,116612.0,327211.0,57,18360.0,1,11754.0,1,4,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2810,0,0.0,0,49.0,0,15.0,40599.0,193571.0,39,23790.0,3,4397.0,1,6,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2811,0,0.0,0,49.0,0,11.0,62881.0,0.0,36,6400.0,9,0.0,0,2,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2812,0,0.0,0,57.0,0,14.0,57298.0,207148.0,66,7200.0,4,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2814,0,0.0,0,39.0,3,15.0,48741.0,158683.0,31,25460.0,1,1814.0,2,1,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2815,0,0.0,0,32.0,1,5.0,68288.0,256646.0,25,5790.0,1,0.0,0,0,10.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2816,0,0.0,0,45.0,0,12.0,20850.0,129556.0,48,9590.0,7,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2817,1,5525.0,0,41.0,0,11.0,21589.0,134865.0,55,25700.0,4,0.0,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2819,0,0.0,0,47.0,0,15.0,71775.0,,38,8680.0,4,0.0,0,0,9.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
